,asymmetry_index,v_u_kurtosis,egress_slope,koi_disposition,koi_period,koi_time0,koi_duration,koi_depth,koi_model_snr,koi_steff_x,koi_srad_x,kepid,loc_rowid,kepoi_name,koi_prad,koi_teq,koi_dor,koi_steff_y,koi_srad_y,koi_smass
295,0.3428200403497523,3.455416475607423,0.0005492767977598,1,3.4815917,2454965.988,1.8069,135.2,23.4,5405.0,1.022,1865042,503,K01002.01,1.17,1156.0,14.843,5405.0,1.022,0.902
296,0.2085174497985192,2.427152838203744,0.0550069643925779,0,8.360616221,2455005.265,7.5385,28066.0,425.6,5463.0,2.445,2438502,504,K01003.01,40.35,1263.0,9.614,5463.0,2.445,1.343
297,0.1157332675922096,2.833251742870853,0.0369785515031433,0,1.838514968,2455185.723,2.7391,2721.7,63.7,5751.0,0.94,2309585,505,K01004.01,4.86,1426.0,5.4,5751.0,0.94,1.038
298,0.2776016438123707,2.9995918956922503,0.0013453311860037,1,35.61760233,2455030.036,8.4559,4634.9,155.0,5123.0,0.779,5780460,506,K01005.01,5.17,456.0,34.137,5123.0,0.779,0.737
299,0.3672351726430374,3.059193404035269,0.0010114775048739,0,1.09206833,2454966.194,1.8596,219.2,45.5,5639.0,0.859,8244190,507,K01071.01,1.29,1611.0,4.09,5639.0,0.859,0.959
300,0.1669511197107593,2.9679691395658323,0.0060236578307948,1,10.12805158,2454972.116,3.517,477.4,38.0,5676.0,0.82,8229696,508,K01072.01,1.95,767.0,15.21,5676.0,0.82,0.865
301,0.1629766798984333,2.9543085891618643,-0.0001826956770317,0,1.613001111,2455011.528,2.394,104.1,19.3,5580.0,1.205,8262210,509,K01073.01,1.25,1680.0,4.71,5580.0,1.205,0.886
302,0.2793727575848741,3.1883504956009268,0.1519484949906041,1,3.770551475,2455190.118,3.8077,12440.0,100.8,6322.0,1.075,10272640,510,K01074.01,12.05,1302.0,8.357,6322.0,1.075,1.124
303,0.0858418567199901,8.50547728000316,-0.0029966117753726,0,1.343767797,2454966.276,1.9405,4702.6,269.8,6324.0,2.312,10232123,511,K01075.01,18.66,2654.0,3.314,6324.0,2.312,1.23
304,0.1370287216730764,1.8584840739945,0.0035646623800504,0,29.12436474,2454975.162,3.4209,6496.0,63.4,4457.0,0.481,10223616,512,K01076.01,15.25,356.0,33.9,4457.0,0.481,0.494
305,0.2756205555088125,3.270378655334268,0.0041358012465867,0,31.82814583,2455199.705,2.917,4456.8,78.7,5908.0,0.92,8415745,513,K01138.01,35.8,564.0,38.2,5908.0,0.92,0.993
306,0.2995901460455142,3.195353640183785,0.0073099987678218,0,3.629442796,2454967.701,5.63,426.6,76.4,6506.0,1.217,8378634,514,K01139.01,3.28,1434.0,1.904,6506.0,1.217,1.171
307,0.0973140110548447,4.802654304161491,0.0098419281338637,0,0.553261874,2454966.447,0.8875,1038.1,202.2,5679.0,3.142,8397675,515,K01140.01,97.36,3689.0,1.934,5679.0,3.142,1.325
309,0.3591231183075257,2.7551497368711955,-0.0036493624847245,1,3.75574267,2454966.433,2.2911,417.4,27.9,5311.0,0.788,8288947,517,K01142.01,1.58,977.0,12.67,5311.0,0.788,0.884
310,0.2199685465610849,4.130482834329393,0.0027204257043197,0,7.44042933,2454967.763,2.991,547.3,34.0,5815.0,0.877,8312852,518,K01143.01,2.74,883.0,6.69,5815.0,0.877,0.973
311,0.0308598689654685,5.728486484153464,-0.006925511881347,1,6.581477136,2455007.788,3.0896,2318.9,116.2,5188.0,0.973,9480189,519,K00941.01,4.56,881.0,16.835,5188.0,0.973,0.868
312,0.3464893503215956,2.5532448383845074,0.0030222508161982,1,24.669192732,2454965.864,7.03515,7382.3,603.0,5313.0,9.327,11974540,520,K00129.01,77.76,1485.0,28.773,5313.0,9.327,2.736
313,0.3698087797647049,2.266822399201395,-0.0054749451320345,1,11.51517167,2455007.859,2.006,1357.4,53.2,5177.0,0.798,9512687,523,K00942.01,2.9,657.0,43.2,5177.0,0.798,0.91
314,0.0829536210866564,3.1487493255852748,0.0039297285664185,1,7.641567589,2454968.408,3.41018,2269.7,437.5,5356.0,1.055,8644288,524,K00137.01,4.91,899.0,17.8523,5356.0,1.055,0.882
316,0.2244440202842679,4.13503961953899,0.0027064797063736,1,7.40742502,2455188.497,3.675,442.0,23.1,5922.0,0.961,1725016,526,K01007.01,2.01,938.0,15.698,5922.0,0.961,1.002
317,0.1972440130165682,3.013155013438216,0.0044294017734192,0,569.934135,2455081.94,4.1904,18904.0,66.7,5367.0,2.057,1722276,527,K01008.01,38.98,296.0,759.0,5367.0,2.057,0.935
318,0.2726207441192614,3.0573845807069984,0.0064048363610512,0,5.09246539,2455190.536,3.659,254.0,17.1,5037.0,0.751,892772,528,K01009.01,1.17,844.0,10.67,5037.0,0.751,0.727
319,0.1603479130035111,2.9435644719701988,-0.0027491185115735,0,1.103971357,2455187.582,0.926,317.9,21.7,5409.0,0.746,10268907,530,K01077.01,1.37,1471.0,7.99,5409.0,0.746,0.835
320,0.2155392165595677,3.920419132593441,0.0004169302353567,1,10.916108342,2454966.009,3.6496,1479.0,302.2,5575.0,0.932,5446285,531,K00142.01,3.93,758.0,15.95,5575.0,0.932,1.051
321,0.3466795387359453,2.9939712612610285,0.0037126531161314,1,3.353732008,2454967.87,1.4598,1264.7,47.8,3789.0,0.46,10166274,532,K01078.01,1.65,615.0,18.114,3789.0,0.46,0.467
322,0.2058957374953625,2.9805727984986534,0.0065555795416775,0,0.293630085,2454966.584,2.3857,2017.7,170.0,5665.0,0.843,10153827,535,K01079.01,26.35,2503.0,1.302,5665.0,0.843,0.928
323,0.1885278950108591,3.8358204843928494,0.0070163520113648,0,2.44199803,2454967.571,2.759,251.7,27.2,5970.0,0.796,8302450,537,K01144.01,1.44,1282.0,3.82,5970.0,0.796,0.847
324,0.2930235637880735,3.117558739575869,-0.0022097282630356,1,7.09712124,2454969.345,2.1059,369.5,18.3,3569.0,0.389,8351704,539,K01146.01,0.74,425.0,26.17,3569.0,0.389,0.4
325,0.2741809617507469,2.376753767300528,0.0008238546022658,0,2.6827683,2454967.255,2.957,79.8,26.7,6180.0,1.223,8299955,540,K01147.01,1.19,1551.0,4.61,6180.0,1.223,0.997
326,0.1901000614711379,3.331906185504112,0.0077570583105686,1,3.601465336,2455004.992,2.2753,777.7,50.7,5052.0,0.855,9513865,541,K00943.01,2.31,996.0,12.403,5052.0,0.855,0.805
327,0.1620718574983667,2.0923031334640227,0.0252003799929473,0,3.108251172,2455003.245,2.5048,1867.7,156.5,5330.0,0.847,9595686,542,K00944.01,4.43,1096.0,5.18,5330.0,0.847,0.819
329,0.264900020555897,3.034142033463227,0.0018230758906181,0,20.42720701,2455009.717,3.447,1273.0,36.7,6014.0,0.958,9661877,545,K00946.01,4.42,674.0,18.86,6014.0,0.958,1.043
330,0.1210123945759066,3.530367484928729,0.0097252912421812,0,6.198273591,2455016.373,7.53837,47303.0,2561.1,6038.0,0.898,5728283,546,K01011.01,19.81,985.0,7.2745,6038.0,0.898,0.982
331,0.1784693245263465,2.971510112170302,0.008066592631319,0,1.023471798,2455187.818,2.3499,861.4,63.0,5741.0,0.893,8127639,547,K01012.01,3.78,1727.0,1.563,5741.0,0.893,0.901
332,0.1971826729231649,3.3114358101866124,0.0054163501709776,0,0.51872711,2454966.676,1.252,714.1,93.3,5572.0,0.762,6047498,548,K01013.01,19.07,1965.0,1.486,5572.0,0.762,0.853
333,0.2796478307452716,3.109472883947355,0.0242528338526634,1,17.31711739,2454975.361,3.1518,1473.0,35.9,4719.0,0.502,8125580,549,K01014.01,2.04,454.0,32.7,4719.0,0.502,0.52
334,0.5096390235062133,3.4142782542392007,0.0004192365073983,0,1.096583368,2454966.614,2.1188,308.5,44.3,5222.0,0.763,10158990,551,K01080.01,1.35,1474.0,3.72,5222.0,0.763,0.717
335,0.2673445121299625,2.9113908719749864,-0.000199979642185,1,6.50327035,2454968.267,2.591,418.3,19.0,4999.0,0.843,10141900,553,K01082.01,1.67,804.0,19.47,4999.0,0.843,0.8
336,0.2637509332019377,3.0137369034138697,-0.0006840929630912,1,11.47609015,2454968.396,5.046,182.3,27.7,6071.0,1.41,8410727,556,K01148.01,2.07,984.0,11.78,6071.0,1.41,1.156
337,0.2434379846728173,2.246516690926261,0.0009855013244104,1,0.677374687,2454966.946,1.8361,76.7,38.7,5718.0,1.037,8278371,559,K01150.01,0.9,2099.0,2.8794,5718.0,1.037,0.974
338,0.2153952257104387,2.9660674206899924,0.0029383942727738,1,10.43547031,2454967.825,3.4167,210.2,36.7,5528.0,0.853,8280511,560,K01151.01,1.22,759.0,23.3,5528.0,0.853,0.838
339,0.167342336522297,4.636238841240207,0.0006337252299263,1,28.59914031,2455022.927,3.6567,1585.1,53.8,3755.0,0.461,9710326,562,K00947.01,1.83,298.0,61.92,3755.0,0.461,0.47
340,0.3867454174960544,3.212229432289659,0.0084700539913335,1,24.58716355,2455006.706,3.984,907.5,35.6,5474.0,0.749,9761882,563,K00948.01,2.37,530.0,37.7,5474.0,0.749,0.831
341,0.3878209094800817,2.8735115915353893,0.0012274597834641,0,34.193600311,2454988.297,5.41382,13715.0,1405.6,6129.0,1.786,5297298,564,K00130.01,21.95,778.0,44.426,6129.0,1.786,1.14
342,0.3367416172952545,2.809007993190388,0.0117282953201389,1,12.53248222,2455003.765,4.0168,1145.9,66.7,5997.0,0.904,9766437,565,K00949.01,3.24,775.0,18.8,5997.0,0.904,0.991
343,0.0374696356090277,1.3659873366951234,0.0009446019932646,1,13.19720694,2455004.545,3.4872,2141.4,116.2,4954.0,0.885,9775938,567,K00951.01,4.18,642.0,25.31,4954.0,0.885,0.827
344,0.2370651457074102,2.0999391467919497,2.7918829282358986e-05,0,2.866680334,2454967.066,1.1264,712.4,43.0,5238.0,0.764,8176653,570,K01016.01,2.93,1045.0,7.2,5238.0,0.764,0.854
346,0.1990189403337906,3.3123778902267698,-0.0002103212785642,0,8.30697421,2454970.083,2.76,158.7,17.4,5300.0,2.124,8183911,572,K01018.01,37.99,1246.0,4.1,5300.0,2.124,0.804
347,0.2778454105564769,3.165945543448901,0.0062793238597029,1,7.33685101,2454971.583,3.548,325.8,21.6,5795.0,0.848,10157458,574,K01083.01,1.52,875.0,16.07,5795.0,0.848,0.938
348,0.3720431788178439,2.582384096723214,-0.0009561085796227,0,22.65117451,2454973.338,3.6895,2250.0,170.1,6968.0,1.333,4649305,575,K00143.01,7.62,855.0,23.52,6968.0,1.333,1.333
349,0.2084582540046187,3.338966937305381,0.0025496329861485,0,1.204274435,2454967.058,1.3362,185.8,34.7,5668.0,0.849,10148521,576,K01084.01,1.19,1564.0,5.99,5668.0,0.849,0.938
350,0.1587154561081496,2.489611616207807,-0.0029992729510901,1,7.71790675,2454972.157,1.84,306.8,12.6,3975.0,0.509,10118816,577,K01085.01,0.9,502.0,32.37,3975.0,0.509,0.535
351,0.8008289614769097,2.246974169211044,-0.0008291989317107,1,27.6652847,2454977.871,6.633,469.2,36.1,6036.0,1.017,10122255,578,K01086.01,2.21,641.0,32.5,6036.0,1.017,0.939
352,0.0974339381751399,2.4672849457545345,0.0422175542405984,0,0.948950734,2454967.368,4.0245,2133.0,238.6,6307.0,1.133,3124412,579,K01087.01,36.87,2103.0,1.424,6307.0,1.133,1.152
353,0.1039082063915406,7.856677030251385,-0.0008829225587794,1,14.55730897,2454978.095,7.7643,956.9,200.0,5774.0,1.412,3835670,580,K00149.01,4.32,879.0,14.7277,5774.0,1.412,1.048
354,0.1461019264617072,2.25552476726548,0.0072784952793617,0,4.722254104,2455011.243,3.451,82670.0,314.1,3801.0,0.488,10287248,581,K01152.01,14.45,557.0,12.22,3801.0,0.488,0.517
355,0.0744486623107073,2.706267518647796,0.3628585810119451,0,0.635069939,2454967.021,2.07171,33117.0,578.6,6340.0,1.058,10351767,582,K01153.01,57.77,2351.0,2.359,6340.0,1.058,1.106
356,0.0619000582940413,2.137621312561621,0.0259741058963606,0,0.933746515,2454966.387,6.6522,2936.6,549.5,5252.0,0.716,10342041,584,K01155.01,25.54,1508.0,1.361,5252.0,0.716,0.737
357,0.1107079918360901,2.899751780455361,0.0271013861677314,0,1.872421727,2454967.366,1.5261,3018.9,179.0,5337.0,0.825,10514770,585,K01156.01,5.65,1298.0,5.13,5337.0,0.825,0.76
358,0.1801780152021019,2.439261088718133,0.022766254181705,1,5.90127815,2455004.407,2.1979,1525.2,56.6,3731.0,0.498,9787239,587,K00952.01,1.94,514.0,21.241,3731.0,0.498,0.509
359,0.2029930625654352,3.926688050553965,0.0006685225033989,0,54.35635067,2454997.07,6.4345,10510.0,628.1,6161.0,1.255,2309719,592,K01020.01,38.81,566.0,37.79,6161.0,1.255,1.095
361,0.2263109249783994,2.0756712255663925,0.0021844814051264,1,18.82744023,2455029.191,4.664,1006.2,29.5,5687.0,0.86,2716853,594,K01022.01,2.7,632.0,31.72,5687.0,0.86,0.93
362,0.3367392250743587,2.918815529620549,-0.0029138775458862,0,8.4120069,2454972.647,3.923,819.6,39.7,4502.0,0.621,2445154,595,K01023.01,1.71,590.0,16.8,4502.0,0.621,0.662
363,0.0687345012917289,2.090116929109344,-0.0043289020653607,1,5.747711909,2454966.299,1.8923,820.1,51.7,4252.0,0.632,2715135,596,K01024.01,1.86,641.0,19.76,4252.0,0.632,0.637
364,0.081499526224774,4.518676833144852,0.0377091326687063,0,0.995861402,2454965.347,1.1507,4993.8,272.0,5286.0,0.706,3113266,598,K01088.01,26.93,1477.0,3.51,5286.0,0.706,0.731
365,0.1806785012960071,4.267907857852045,0.0018316309384628,0,8.387210055,2454971.904,1.6477,4952.0,180.6,6089.0,1.795,3232859,601,K01090.01,72.52,1211.0,18.6,6089.0,1.795,1.299
366,0.166391518506869,1.7432662162939887,0.0017200420516743,0,15.2384539,2455202.569,19.292,7019.0,56.0,6384.0,1.086,3098184,602,K01091.01,9.84,829.0,4.85,6384.0,1.086,1.129
367,0.1849273243202056,2.827503966525421,0.0357907816867777,0,0.413334492,2454966.212,2.3808,2025.1,236.9,5973.0,1.016,2720309,603,K01092.01,31.52,2509.0,1.341,5973.0,1.016,1.099
368,0.0776306560943463,2.053220871813612,0.0236805142272213,0,0.93374614,2454966.388,6.551,1717.5,365.7,5438.0,4.319,10342065,604,K01157.01,149.71,3303.0,1.344,5438.0,4.319,1.807
369,0.3234240432311955,3.2056242339108536,0.0009008454496572,0,6.47179275,2455189.385,6.788,402.5,30.7,6341.0,1.033,10352945,605,K01158.01,2.08,1075.0,7.44,6341.0,1.033,1.083
370,0.3014748439610721,2.595564136481668,0.0011783508929336,1,64.617518,2454999.144,5.796,2486.6,61.9,5043.0,0.881,10354039,606,K01159.01,5.4,383.0,47.0,5043.0,0.881,0.834
371,0.0480026460470707,3.817311197863732,0.0041537868360981,1,13.21409607,2454973.585,3.5641,1154.8,38.0,5333.0,0.728,10330115,607,K01160.01,2.77,629.0,18.18,5333.0,0.728,0.813
372,0.2130820173928893,3.190532426362751,0.0037680780241986,1,6.05729966,2454968.928,3.7419,385.2,35.1,5334.0,1.004,10426656,608,K01161.01,1.94,947.0,12.31,5334.0,1.004,0.865
373,0.1616432496217522,1.8178478887798928,0.0366265606764051,1,3.584101048,2455003.428,2.7316,2608.1,166.3,5739.0,0.922,9820483,609,K00953.01,4.66,1131.0,10.4957,5739.0,0.922,1.021
374,0.0123348718626264,1.2573181308285926,0.0628907531087363,1,1.763587535,2454953.566,3.16877,4590.6,4061.9,9107.0,3.031,9941662,610,K00013.01,21.42,3559.0,4.0378,9107.0,3.031,2.466
375,0.2433350735090273,2.515869323848051,0.0004980242403368,1,5.014234733,2454966.174,4.589,6536.0,794.3,6490.0,1.307,7778437,611,K00131.01,10.63,1308.0,8.9737,6490.0,1.307,1.304
376,0.1677888683479463,2.784920436023799,0.0133578065187403,1,8.11528727,2455007.523,3.211,834.9,59.1,5926.0,0.887,9823457,612,K00954.01,3.1,879.0,9.22,5926.0,0.887,0.978
377,0.0764542486105764,2.8414865355106684,0.0110810947921123,0,37.4783492,2454990.317,5.317,1467.9,18.3,3687.0,0.44,2574201,614,K01025.01,10.05,262.0,18.31,3687.0,0.44,0.459
378,0.3469082341527915,2.5979286830009385,-0.0007093138520473,0,8.09695764,2454973.742,3.319,283.5,35.4,5949.0,1.707,2166206,615,K01028.01,34.0,1197.0,3.93,5949.0,1.707,1.122
381,0.2190093032812594,3.616069352045889,0.0049666857865411,1,14.5598556,2454968.95,5.624,290.6,15.6,5959.0,0.966,2584163,618,K01031.01,1.64,758.0,20.086,5959.0,0.966,0.983
382,0.1609666164502729,3.169936846746999,0.0072715992006918,0,0.528755447,2454966.382,5.714,408.5,100.1,6151.0,1.954,3239636,620,K01093.01,47.75,3271.0,1.224,6151.0,1.954,1.158
383,0.2246124932990305,3.4579339634940744,0.0036729513281335,1,6.10027621,2454968.587,4.7476,766.6,43.2,5957.0,0.937,2721030,621,K01094.01,2.59,990.0,10.081,5957.0,0.937,1.026
384,0.2939660263656731,3.7436145759605104,0.0003711259700621,0,10.9110487,2454975.527,7.033,401.9,28.3,5903.0,0.864,3340070,624,K01097.01,2.36,786.0,3.84,5903.0,0.864,0.955
385,0.4876343843873577,2.606021438909932,-0.0006244324020024,1,158.6850022,2455006.95,11.5372,898.3,97.4,5751.0,1.034,10528068,628,K01162.01,3.08,350.0,107.88,5751.0,1.034,0.852
386,0.2866276011724972,3.060253152685675,0.0068781217014838,1,2.936527336,2454968.718,1.771,352.3,34.7,5359.0,1.002,10468940,629,K01163.01,1.92,1209.0,11.07,5359.0,1.002,0.867
387,0.2220355114336377,2.600456080830765,0.0047647005211469,1,7.03902016,2455008.731,3.8633,529.8,54.3,6321.0,1.058,9825625,630,K00955.01,2.45,1051.0,14.225,6321.0,1.058,1.108
389,0.1615064261889329,3.2602281299702547,0.0065743148633065,0,3.14051153,2455011.469,8.2806,1444.4,139.5,6108.0,0.974,7661409,632,K00957.01,31.01,1306.0,1.573,6108.0,0.974,0.959
391,0.1555615717503785,3.11153019361715,0.0005508680114219,0,12.713794177,2455008.073,2.44093,36719.0,2981.3,2661.0,0.116,10002261,634,K00959.01,2.31,181.0,42.91,2661.0,0.116,0.094
392,0.1969554154887988,2.377783787777308,0.0053997161884833,0,15.801100028,2455010.153,6.37505,37545.0,1642.2,5383.0,0.789,8176650,635,K00960.01,15.61,614.0,20.176,5383.0,0.789,0.885
393,0.1390925037847993,2.940190654959915,0.0293456006169671,0,1.739428983,2455187.889,2.4894,5897.4,130.0,5415.0,0.742,5899544,637,K01034.01,268.65,1268.0,5.93,5415.0,0.742,0.806
394,0.0497704345377949,1.3356025316011948,0.0778672795666385,0,1.217266418,2454966.329,3.3208,5811.5,603.4,6631.0,1.638,5963222,638,K01035.01,14.49,2378.0,2.0048,6631.0,1.638,1.366
395,0.2707806420622826,5.112048965430526,0.0025008186881193,0,19.563092517,2454967.355,6.9547,12992.0,2477.0,6208.0,1.831,5982353,639,K01036.01,23.76,965.0,15.85,6208.0,1.831,1.112
396,0.0676660077204271,4.612006916066323,-0.0015110313396573,0,3.7228551,2455012.303,12.8164,2969.2,294.8,5873.0,0.863,6205468,640,K01037.01,5.67,1118.0,1.5415,5873.0,0.863,0.954
397,0.2950785847662295,3.349453953168503,-0.0005317858757691,0,48.93786896,2454973.766,6.5868,7240.1,445.7,7066.0,1.761,8506766,641,K00138.01,24.19,764.0,31.41,7066.0,1.761,1.406
398,0.2869876804261512,2.9047998212493744,0.0110684212943756,0,5.48990788,2454967.104,4.02,598.9,36.7,5982.0,0.96,3240706,642,K01098.01,23.6,1039.0,2.88,5982.0,0.96,1.047
399,0.2634503188483649,3.4408421457276743,-0.0029909552419069,1,161.5278347,2455031.001,3.6734,4653.6,54.7,5778.0,1.213,2853093,643,K01099.01,8.19,366.0,356.7,5778.0,1.213,1.033
400,0.1832262879333509,2.969245905135138,0.0089057070613542,0,0.73093905,2455188.903,2.8437,451.1,52.4,4768.0,0.711,3228824,644,K01100.01,1.45,1488.0,2.089,4768.0,0.711,0.714
401,0.1859378756441702,2.413362900217748,0.0012128219277768,0,0.933749941,2454966.384,6.606,415.3,88.8,3682.0,0.48,10341831,648,K01164.01,12.93,919.0,1.259,3682.0,0.48,0.512
402,0.2517064452138834,3.219184689359353,0.0057466629815713,1,7.053934488,2454969.357,1.7244,511.5,56.3,5357.0,0.863,10337517,649,K01165.01,2.36,840.0,15.42,5357.0,0.863,0.854
403,0.3831454161493234,2.961209852762765,0.0072306136582629,1,7.6746614,2454966.224,1.9374,503.0,20.8,6063.0,1.001,10351231,651,K01166.01,2.8,957.0,12.5,6063.0,1.001,1.079
404,0.2116570047359117,2.728434438712911,0.0031102518719304,0,0.445275074,2454966.971,2.276,254.7,86.3,5346.0,0.725,10485179,652,K01167.01,1.21,1950.0,1.424,5346.0,0.725,0.81
405,0.0953959131830919,4.03672956915111,0.0073266369674135,1,1.213770423,2455003.484,0.5532,1821.0,111.4,3292.0,0.148,8561063,653,K00961.01,0.78,525.0,10.76,3292.0,0.148,0.132
406,0.1364553935270336,4.142180060773532,0.0003719455026243,0,10.810132734,2454965.952,4.4618,6165.2,806.5,6211.0,1.284,8892910,655,K00132.01,13.95,985.0,10.375,6211.0,1.284,1.114
407,0.4303025377809677,6.821402889088925,0.0080870426129393,0,3.273699006,2455004.239,3.07626,6862.8,1293.1,10816.0,2.493,10657664,657,K00964.01,22.36,3060.0,6.531,10816.0,2.493,2.76
408,0.3287302238640884,2.254315638776898,0.0178888753083614,0,7.047103499,2455008.033,3.3208,71318.0,274.9,5730.0,1.035,3337351,658,K00965.01,51.86,955.0,16.511,5730.0,1.035,1.018
409,0.0936313307406882,2.8018162700135703,0.0315633725797062,0,0.530300102,2455187.986,2.8502,3040.0,207.4,6184.0,1.038,6153201,659,K01038.01,35.73,2410.0,1.4,6184.0,1.038,1.1
410,0.0787728621929057,3.205965781522422,0.0067696842358835,0,4.206096814,2454969.449,10.7381,1298.1,149.3,6306.0,1.076,5817553,661,K01040.01,32.66,1252.0,1.563,6306.0,1.076,1.126
411,0.3039737996061897,2.647420455091189,0.0002500272472576,0,19.56313723,2455202.112,6.8575,5536.0,157.8,5766.0,1.077,5982368,662,K01041.01,9.73,706.0,12.901,5766.0,1.077,0.952
413,0.1230459673907531,3.679463232576128,0.0010857228171988,0,0.591914504,2455188.354,1.0225,1057.7,56.3,5122.0,0.655,5816165,664,K01043.01,27.21,1646.0,1.942,5122.0,0.655,0.713
415,0.3320563464485876,3.3278291849450747,0.0026463524862086,1,59.8780258,2454984.185,4.8027,1419.1,51.8,4016.0,0.599,6960913,668,K01361.01,2.19,273.0,98.43,4016.0,0.599,0.595
416,0.4182791680035023,2.242697406038832,0.0010724785662178,1,74.92768653,2454957.993,4.74,4119.2,161.5,5618.0,0.897,11122894,670,K01426.02,6.39,409.0,85.5,5618.0,0.897,0.846
418,0.2006013687490419,2.705353066236632,0.00614109158928,1,0.927859786,2454966.906,1.4279,515.3,99.8,4815.0,0.699,11401182,673,K01428.01,1.79,1361.0,3.32,4815.0,0.699,0.799
419,0.206962525678149,2.591777560615132,-0.0044687603156446,1,205.912735,2455085.741,9.992,2378.8,49.4,5644.0,0.969,11030711,674,K01429.01,4.68,298.0,161.5,5644.0,0.969,0.981
420,0.2062329168199578,2.792788890438473,-0.000138432001657,1,7.10695741,2454971.323,5.1462,131.0,33.8,5761.0,1.518,11512246,675,K00168.03,1.72,1157.0,10.643,5761.0,1.518,1.036
421,0.1616137797355431,3.657740434185477,0.0044213202623986,1,2.1395563,2454966.654,2.0678,266.1,48.9,5534.0,1.08,6690082,678,K01240.01,1.76,1425.0,7.51,5534.0,1.08,0.926
422,0.1577532549269936,2.715246802631236,-0.0015915566753758,1,21.4054422,2454980.09,11.721,409.3,60.9,4838.0,4.361,6448890,680,K01241.01,11.64,1087.0,5.66,4838.0,4.361,1.381
423,0.1831908052030245,2.795509672726523,0.0006239099664112,1,2.633852528,2454967.564,2.0206,259.8,23.3,5114.0,0.878,10730034,682,K01305.01,1.38,1131.0,9.91,5114.0,0.878,0.817
425,0.0165648090101098,3.1328586778850416,0.0027862499080507,1,14.00640392,2454975.209,4.6919,716.4,109.3,5788.0,1.124,8107380,687,K00162.01,3.11,807.0,19.48,5788.0,1.124,0.969
426,0.2381796217679379,3.3933512006284285,0.0058669414496276,1,3.546531809,2454967.901,2.2746,442.7,26.4,5993.0,0.986,6936909,688,K01363.01,2.18,1212.0,9.56,5993.0,0.986,1.093
427,0.3655758038724574,2.841670957264488,0.0067671521322094,1,20.8341497,2455019.039,4.522,803.1,26.2,5296.0,0.808,6962977,690,K01364.01,2.26,563.0,34.84,5296.0,0.808,0.821
428,0.3028893572987763,2.590713746619759,0.0123864182920214,1,10.47548084,2454985.642,2.3024,1070.7,40.3,4463.0,0.611,11176127,692,K01430.01,2.11,540.0,27.5,4463.0,0.611,0.662
429,0.2668078821325145,3.734277689356579,0.0054745087218029,1,6.88595222,2454971.408,4.148,428.5,34.5,5616.0,0.999,11014932,696,K01432.01,2.68,946.0,4.86,5616.0,0.999,0.903
430,0.1433002293967321,2.725455971675236,0.0049354339545813,0,3.125814002,2455189.412,1.7895,238.8,32.0,6358.0,1.181,6677256,698,K01243.01,1.88,1460.0,11.75,6358.0,1.181,1.125
431,0.1619895021116287,2.62765989678976,0.0035988860215215,1,5.660669429,2454970.416,4.6483,737.8,201.1,5746.0,1.173,8030148,699,K00155.01,3.24,1115.0,8.47,5746.0,1.173,0.927
432,0.4189585085839477,5.069222863658857,0.0035865416880048,0,10.80487163,2454967.095,2.7215,292.7,27.4,6092.0,0.998,6692833,700,K01244.01,1.71,857.0,30.17,6092.0,0.998,1.074
433,0.278031304059276,3.103198067204416,0.0004813532524332,1,13.71938426,2454973.745,5.5677,316.4,48.3,6387.0,1.105,6693640,701,K01245.01,1.98,864.0,19.137,6387.0,1.105,1.145
434,0.3021984996707723,2.769204446285151,0.000578760948761,1,44.8520997,2455005.462,3.5729,780.8,33.0,5514.0,1.071,10973814,703,K01307.01,3.35,513.0,61.2,5514.0,1.071,0.926
435,0.1707085927893858,2.77865687518526,0.0031937182570912,1,118.3786735,2455120.287,9.5574,1083.3,83.1,5657.0,1.046,6541920,705,K00157.05,3.4,376.0,97.44,5657.0,1.046,0.921
436,0.1368799621712311,2.799339037859771,0.0009589885465104,1,23.58444746,2454978.958,5.5545,429.2,42.8,5655.0,1.354,10586208,706,K01308.01,3.0,730.0,23.75,5655.0,1.354,0.947
437,0.3235306635837953,3.020365050363065,0.000606995983517,0,1.487084251,2454966.977,1.3233,295.7,17.9,5650.0,0.876,7174351,710,K01365.01,1.6,1462.0,6.55,5650.0,0.876,0.993
438,0.3391693157924951,2.55198190360527,-0.0013633057089177,1,19.25404023,2454997.784,4.6509,987.7,50.7,5798.0,0.941,6932987,711,K01366.01,3.04,657.0,27.58,5798.0,0.941,1.038
439,0.2957675080448297,3.706582641439927,-0.0002163673191552,1,19.80787763,2454972.38,3.453,616.3,20.1,5775.0,0.84,11288505,715,K01433.01,2.08,624.0,44.76,5775.0,0.84,0.934
440,0.203075793780876,2.937798092583895,0.0013072208873021,1,2.343230566,2454966.207,2.0424,246.5,23.9,4798.0,0.782,11493431,716,K01434.01,1.18,1054.0,8.896,4798.0,0.782,0.761
441,0.024320119843634,12.39664145399444,0.0044753044859324,0,2.73987398,2454967.55,4.15886,20632.0,1454.3,6520.0,2.26,8801343,718,K01247.01,34.83,2113.0,4.6067,6520.0,2.26,1.3
442,0.2732484063118995,3.003996772666269,0.004636918033105,0,5.801880653,2455190.453,4.2608,41924.0,396.8,5845.0,0.874,8488878,719,K01248.01,19.91,964.0,9.713,5845.0,0.874,0.968
